Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8013      0.00        0.00    0.049200     0.025     0.063    97.586    24.794       0b0    20190625T175131833073
  120      -4.5262      0.00        0.00    0.046312     0.000     0.000    97.733    24.794       0b0    20190625T175132798715
  110      -4.1487      0.00        0.00    0.042312     0.000     0.000    98.050    24.794       0b0    20190625T175133764036
  100      -3.7725      0.00        0.00    0.038375     0.000     0.000    98.306    24.794       0b0    20190625T175134729918
   90      -3.3954      0.57        1.25    0.034431     0.019     0.062    98.613    24.794       0b0    20190625T175135699640
   80      -3.0188      0.00        0.00    0.030437     0.000     0.000    99.179    24.794       0b0    20190625T175136666832
   70      -2.6412      0.00        0.00    0.026500     0.000     0.000    99.670    24.794       0b0    20190625T175137630068
   60      -2.2612      0.00        0.00    0.022512     0.025     0.063   100.444    24.794       0b0    20190625T175138596491
   50      -1.8850      0.00        0.00    0.018588     0.031     0.062   101.412    24.794       0b0    20190625T175139566285
   40      -1.5087      0.00        0.00    0.014625     0.000     0.000   103.162    24.794       0b0    20190625T175140533472
   30      -1.1312      0.00        0.00    0.010688     0.000     0.000   105.848    24.826       0b0    20190625T175141503555
   20      -0.7538      0.00        0.00    0.006813     0.000     0.000   110.642    24.762       0b0    20190625T175142469271
   10      -0.3775      0.00        0.00    0.002875     0.000     0.000   131.304    24.794       0b0    20190625T175143436162
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.762       0b0    20190625T175144401076
