Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7563      0.00        0.00    0.074700     0.025     0.063    63.671    24.857    0b1001    20190606T150913026949
  120      -4.6912      0.00        0.00    0.073562     0.000     0.000    63.772    24.826    0b1001    20190606T150913983102
  110      -4.3000      0.00        0.00    0.066869     0.019     0.063    64.305    24.826    0b1001    20190606T150914941628
  100      -3.9087      0.00        0.00    0.060188     0.000     0.000    64.943    24.857    0b1001    20190606T150915903387
   90      -3.5187      0.00        0.00    0.053500     0.000     0.000    65.771    24.857    0b1001    20190606T150916863487
   80      -3.1275      0.00        0.00    0.046869     0.019     0.063    66.729    24.857    0b1001    20190606T150917822102
   70      -2.7365      0.50        1.25    0.040187     0.000     0.000    68.093    24.857    0b1001    20190606T150918779947
   60      -2.3438      0.00        0.00    0.033500     0.000     0.000    69.963    24.889    0b1001    20190606T150919739686
   50      -1.9525      0.00        0.00    0.026875     0.000     0.000    72.651    24.857    0b1001    20190606T150920698440
   40      -1.5612      0.00        0.00    0.020250     0.000     0.000    77.099    24.857    0b1001    20190606T150921657096
   30      -1.1713      0.00        0.00    0.013625     0.000     0.000    85.963    24.857    0b1001    20190606T150922614890
   20      -0.7800      0.00        0.00    0.007050     0.025     0.063   110.638    24.857    0b1001    20190606T150923575628
   10      -0.3900      0.00        0.00    0.000481     0.029     0.062   810.390    24.857    0b1001    20190606T150924534859
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.889    0b1001    20190606T150925490476
