Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.066687     0.000     0.000    71.546    24.223    0b1111    20190606T173850934158
  120      -4.5475      0.00        0.00    0.063444     0.019     0.062    71.678    24.255    0b1111    20190606T173851892127
  110      -4.1686      0.37        1.25    0.058063     0.000     0.000    71.795    24.255    0b1111    20190606T173852849963
  100      -3.7900      0.00        0.00    0.052625     0.000     0.000    72.019    24.255    0b1111    20190606T173853807287
   90      -3.4116      0.57        1.25    0.047244     0.019     0.063    72.213    24.287    0b1111    20190606T173854762956
   80      -3.0331      0.62        1.25    0.041813     0.000     0.000    72.541    24.255    0b1111    20190606T173855718457
   70      -2.6541      0.57        1.25    0.036431     0.019     0.062    72.853    24.255    0b1111    20190606T173856676054
   60      -2.2729      0.57        1.25    0.031000     0.000     0.000    73.319    24.287    0b1111    20190606T173857632436
   50      -1.8938      0.00        0.00    0.025562     0.000     0.000    74.083    24.287    0b1111    20190606T173858588523
   40      -1.5150      0.00        0.00    0.020188     0.000     0.000    75.046    24.287    0b1111    20190606T173859544008
   30      -1.1363      0.00        0.00    0.014756     0.019     0.063    77.001    24.287    0b1111    20190606T173900501827
   20      -0.7575      0.00        0.00    0.009394     0.029     0.063    80.639    24.287    0b1111    20190606T173901465241
   10      -0.3783      0.61        1.25    0.004000     0.000     0.000    94.562    24.287    0b1111    20190606T173902431048
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318    0b1111    20190606T173903386329
