Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7690      0.50        1.25    0.038375     0.000     0.000   124.274    30.247       0b0    20190611T111356137909
  120      -4.5725      0.00        0.00    0.036256     0.019     0.063   126.116    30.247       0b0    20190611T111357097540
  110      -4.1899      0.38        1.25    0.032212     0.031     0.063   130.070    30.279       0b0    20190611T111358058532
  100      -3.8083      0.61        1.25    0.028187     0.000     0.000   135.104    30.279       0b0    20190611T111359014270
   90      -3.4275      0.00        0.00    0.024125     0.000     0.000   142.073    30.279       0b0    20190611T111359975163
   80      -3.0463      0.00        0.00    0.020069     0.019     0.063   151.791    30.247       0b0    20190611T111400934829
   70      -2.6647      0.50        1.25    0.016063     0.000     0.000   165.899    30.279       0b0    20190611T111401894734
   60      -2.2804      0.57        1.25    0.012000     0.000     0.000   190.031    30.279       0b0    20190611T111402852332
   50      -1.8988      0.00        0.00    0.007938     0.000     0.000   239.213    30.279       0b0    20190611T111403814088
   40      -1.5175      0.00        0.00    0.003881     0.019     0.063   390.982    30.247       0b0    20190611T111404773183
   30      -1.1363      0.00        0.00    0.000000     0.000     0.000     1.000    30.247       0b0    20190611T111405734643
   20      -0.7545      0.61        1.25    0.000000     0.000     0.000     1.000    30.216       0b0    20190611T111406694911
   10      -0.3738      0.00        0.00    0.000000     0.000     0.000     1.000    30.247       0b0    20190611T111407653525
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    30.247       0b0    20190611T111408616085
