Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7666      0.57        1.25    0.075194     0.019     0.063    63.391    23.779    0b1111    20190524T144237290099
  120      -4.6125      0.00        0.00    0.072881     0.019     0.063    63.288    23.779    0b1111    20190524T144238247942
  110      -4.2265      0.50        1.25    0.067187     0.000     0.000    62.906    23.811    0b1111    20190524T144239208957
  100      -3.8425      0.00        0.00    0.061500     0.000     0.000    62.480    23.811    0b1111    20190524T144240177804
   90      -3.4588      0.00        0.00    0.055813     0.000     0.000    61.971    23.811    0b1111    20190524T144241135644
   80      -3.0743      0.61        1.25    0.050125     0.000     0.000    61.332    23.843    0b1111    20190524T144242092224
   70      -2.6900      0.00        0.00    0.044438     0.000     0.000    60.534    23.843    0b1111    20190524T144243052325
   60      -2.3029      0.57        1.25    0.038750     0.000     0.000    59.429    23.811    0b1111    20190524T144244009834
   50      -1.9194      0.62        1.25    0.033063     0.000     0.000    58.053    23.811    0b1111    20190524T144244969581
   40      -1.5350      0.00        0.00    0.027388     0.025     0.062    56.047    23.843    0b1111    20190524T144245926184
   30      -1.1513      0.00        0.00    0.021719     0.031     0.062    53.007    23.843    0b1111    20190524T144246883297
   20      -0.7675      0.00        0.00    0.016063     0.000     0.000    47.782    23.843    0b1111    20190524T144247842033
   10      -0.3838      0.00        0.00    0.010381     0.019     0.062    36.966    23.843    0b1111    20190524T144248797932
    0      -0.0000      0.00        0.00    0.004694     0.019     0.063    -0.000    23.843    0b1111    20190524T144249754253
