Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7656      0.63        1.25    0.080975     0.031     0.062    58.853    23.938    0b1001    20190416T132431138034
  120      -4.5462      0.00        0.00    0.077225     0.031     0.063    58.870    23.970    0b1001    20190416T132432096120
  110      -4.1654      0.57        1.25    0.070856     0.029     0.062    58.786    23.938    0b1001    20190416T132433051622
  100      -3.7862      0.00        0.00    0.064500     0.000     0.000    58.702    23.970    0b1001    20190416T132434006385
   90      -3.4070      0.61        1.25    0.058163     0.031     0.063    58.577    23.938    0b1001    20190416T132434962343
   80      -3.0275      0.00        0.00    0.051812     0.000     0.000    58.432    23.938    0b1001    20190416T132435916076
   70      -2.6475      0.00        0.00    0.045500     0.000     0.000    58.187    23.970    0b1001    20190416T132436874008
   60      -2.2650      0.00        0.00    0.039125     0.000     0.000    57.891    23.970    0b1001    20190416T132437840356
   50      -1.8862      0.00        0.00    0.032813     0.000     0.000    57.486    23.970    0b1001    20190416T132438804968
   40      -1.5075      0.00        0.00    0.026500     0.000     0.000    56.887    24.001    0b1001    20190416T132439771951
   30      -1.1287      0.00        0.00    0.020188     0.000     0.000    55.913    23.970    0b1001    20190416T132440737772
   20      -0.7496      0.57        1.25    0.013938     0.000     0.000    53.785    23.970    0b1001    20190416T132441702514
   10      -0.3712      0.00        0.00    0.007587     0.031     0.063    48.929    23.970    0b1001    20190416T132442669371
    0      -0.0000      0.00        0.00    0.001312     0.000     0.000    -0.000    24.001    0b1001    20190416T132443630766
