CH# Threshold[DAC] Vset[DAC]     V[V]     I[A]     R[ohm]     T[C]           LUstate          Timestamp
 0        500         0        1.6192    0.0725  22.3345    23.5891       0b01000101000000    20190422T104441395100
 1        803         0        1.6155    0.3185   5.0722    23.5891     0b1111111111110101    20190422T104441438230
 2        501         0        1.6252    0.0742  21.8889    23.6208      0b101000101010001    20190422T104441481266
 3        804         0        1.6245    0.3213   5.0555    23.5891     0b1111111111110111    20190422T104441524478
 4        500         0        1.6260    0.0751  21.6559    23.5891       0b01000101000000    20190422T104441567860
 5        800         0        1.5957    0.3175   5.0258    23.6208     0b1101010101010101    20190422T104441610944
 6        498         0        1.6103    0.0742  21.7122    23.5891       0b00000000000000    20190422T104441654190
 7        802         0        1.6192    0.3208   5.0470    23.5891     0b1111111101110101    20190422T104441697082
 8        499         0        1.6140    0.0745  21.6644    23.6208       0b01000001000000    20190422T104441740185
 9        801         0        1.6161    0.3178   5.0861    23.6208     0b1111110101110101    20190422T104441783093
10        501         0        1.6237    0.0748  21.6972    23.5891      0b101000101010001    20190422T104441826223
11        800         0        1.6155    0.3220   5.0171    23.5891     0b1101010101010101    20190422T104441869321
12        498         0        1.6010    0.0721  22.2108    23.5891       0b00000000000000    20190422T104441912312
13        800         0        1.5982    0.3160   5.0578    23.5891     0b1101010101010101    20190422T104441955215
14        500         0        1.6020    0.0718  22.3275    23.5891       0b01000101000000    20190422T104441998315
15        798         0        1.6027    0.3175   5.0480    23.5891      0b101010101010101    20190422T104442041344
 0        514        50        1.8646    0.0839  22.2194    23.6525       0b01000101000000    20190422T104454144992
 1        863        50        1.8615    0.3675   5.0653    23.6525     0b1111011101110101    20190422T104454188243
 2        516        50        1.8735    0.0858  21.8272    23.6525      0b101010101010001    20190422T104454231761
 3        865        50        1.8716    0.3706   5.0505    23.6842     0b1111111111110111    20190422T104454274724
 4        515        50        1.8780    0.0874  21.4833    23.6525      0b101000101000001    20190422T104454318267
 5        858        50        1.8427    0.3668   5.0232    23.6842     0b1101010101010101    20190422T104454361262
 6        512        50        1.8599    0.0858  21.6690    23.6525       0b00000000000000    20190422T104454404501
 7        864        50        1.8697    0.3708   5.0420    23.6842     0b1111111101110111    20190422T104454447719
 8        513        50        1.8630    0.0864  21.5583    23.6525       0b01000001000000    20190422T104454490866
 9        862        50        1.8645    0.3675   5.0735    23.6525     0b1111010101110101    20190422T104454533960
10        515        50        1.8742    0.0867  21.6260    23.6525      0b101000101000001    20190422T104454577024
11        863        50        1.8644    0.3717   5.0164    23.6842     0b1111011101110101    20190422T104454620136
12        512        50        1.8473    0.0838  22.0357    23.6525       0b00000000000000    20190422T104454663173
13        861        50        1.8440    0.3649   5.0533    23.6525     0b1101010101110101    20190422T104454705926
14        514        50        1.8458    0.0834  22.1269    23.6525       0b01000101000000    20190422T104454748788
15        857        50        1.8481    0.3667   5.0404    23.6525      0b101010101010101    20190422T104454791544
 0        528       100        2.1135    0.0958  22.0539    23.6842       0b01000001000000    20190422T104506887407
 1        925       100        2.1086    0.4167   5.0607    23.6842     0b1111111111110101    20190422T104506930403
 2        530       100        2.1232    0.0978  21.7020    23.6842      0b101000101000001    20190422T104506973400
 3        926       100        2.1214    0.4202   5.0489    23.6842     0b1111111111110111    20190422T104507016487
 4        530       100        2.1292    0.0992  21.4714    23.6842      0b101000101000001    20190422T104507059371
 5        921       100        2.0903    0.4167   5.0166    23.7159      0b101010101010101    20190422T104507102278
 6        527       100        2.1097    0.0975  21.6385    23.6842       0b01000000000000    20190422T104507145069
 7        924       100        2.1209    0.4212   5.0358    23.6842     0b1111110101110101    20190422T104507187883
 8        528       100        2.1139    0.0982  21.5160    23.6842       0b01000001000000    20190422T104507230722
 9        924       100        2.1157    0.4175   5.0677    23.6842     0b1111110101110101    20190422T104507273444
10        530       100        2.1255    0.0984  21.5970    23.6842      0b101000101000001    20190422T104507316264
11        922       100        2.1162    0.4217   5.0187    23.6842      0b111010101110101    20190422T104507359094
12        526       100        2.0969    0.0958  21.8992    23.6842       0b00000000000000    20190422T104507401941
13        921       100        2.0882    0.4133   5.0520    23.6842      0b101010101010101    20190422T104507444751
14        528       100        2.0921    0.0950  22.0216    23.7159       0b01000001000000    20190422T104507487556
15        922       100        2.0993    0.4170   5.0342    23.6525      0b111010101110101    20190422T104507530345
 0        542       150        2.3467    0.1065  22.0345    23.7159       0b01000101000000    20190422T104519635121
 1        981       150        2.3415    0.4632   5.0554    23.7159      0b101010101110101    20190422T104519677944
 2        544       150        2.3580    0.1092  21.6000    23.7159      0b101000101000001    20190422T104519720787
 3        984       150        2.3558    0.4672   5.0417    23.7476     0b1111011101110111    20190422T104519763543
 4        544       150        2.3693    0.1105  21.4412    23.7159      0b101000101000001    20190422T104519806442
 5        980       150        2.3265    0.4636   5.0185    23.7159      0b101010101010101    20190422T104519849286
 6        541       150        2.3476    0.1086  21.6200    23.7159       0b01000000000000    20190422T104519892170
 7        984       150        2.3595    0.4691   5.0300    23.7159     0b1111011101110111    20190422T104519935058
 8        541       150        2.3527    0.1094  21.5027    23.7476       0b01000000000000    20190422T104519977911
 9        982       150        2.3531    0.4650   5.0605    23.7159     0b1111010101110111    20190422T104520020607
10        544       150        2.3633    0.1100  21.4841    23.7476      0b101000101000001    20190422T104520063389
11        984       150        2.3535    0.4692   5.0163    23.6842     0b1111011101110111    20190422T104520106099
12        540       150        2.3453    0.1072  21.8671    23.7159       0b00000000000000    20190422T104520148852
13        981       150        2.3378    0.4631   5.0482    23.7159      0b101010101110101    20190422T104520191683
14        543       150        2.3408    0.1067  21.9452    23.7159       0b01000101000001    20190422T104520234471
15        981       150        2.3453    0.4662   5.0300    23.7159      0b101010101110101    20190422T104520277231
 0        555       200        2.5800    0.1173  22.0043    23.7159       0b00000001000000    20190422T104532381746
 1       1038       200        2.5740    0.5091   5.0561    23.7476      0b101010101110101    20190422T104532425032
 2        558       200        2.5920    0.1200  21.6000    23.7476      0b101000101000001    20190422T104532468200
 3       1039       200        2.5898    0.5138   5.0402    23.7159      0b101010101110111    20190422T104532510949
 4        558       200        2.6085    0.1217  21.4251    23.7476      0b101000101000001    20190422T104532553850
 5       1036       200        2.5620    0.5108   5.0162    23.7476      0b101010101010101    20190422T104532596687
 6        554       200        2.5849    0.1198  21.5706    23.7476       0b00000000000000    20190422T104532639563
 7       1042       200        2.5984    0.5168   5.0283    23.7476     0b1111111101111111    20190422T104532682341
 8        555       200        2.5890    0.1208  21.4410    23.7159       0b00000001000000    20190422T104532725169
 9       1040       200        2.5897    0.5119   5.0589    23.7159      0b101010101111111    20190422T104532768066
10        558       200        2.5995    0.1212  21.4539    23.7159      0b101000101000001    20190422T104532810957
11       1040       200        2.5905    0.5167   5.0139    23.7476      0b101010101111111    20190422T104532853807
12        555       200        2.5830    0.1183  21.8282    23.7159       0b00000001000000    20190422T104532896686
13       1040       200        2.5763    0.5103   5.0482    23.7159      0b101010101111111    20190422T104532939466
14        557       200        2.5787    0.1179  21.8684    23.7476       0b01000101000001    20190422T104532982303
15       1040       200        2.5843    0.5141   5.0271    23.7476      0b101010101111111    20190422T104533025058
 0        569       250        2.8140    0.1283  21.9273    23.7159       0b00000001000000    20190422T104545131780
 1       1090       250        2.8095    0.5557   5.0553    23.7476      0b101010101010101    20190422T104545174930
 2        572       250        2.8298    0.1308  21.6287    23.7159      0b101010101010001    20190422T104545218070
 3       1098       250        2.8268    0.5607   5.0418    23.7159     0b1111011101110111    20190422T104545260993
 4        571       250        2.8508    0.1335  21.3545    23.7159      0b101000101000001    20190422T104545303896
 5       1091       250        2.7995    0.5579   5.0178    23.7159      0b101010101010111    20190422T104545346717
 6        568       250        2.8241    0.1308  21.5851    23.7159       0b00000000000000    20190422T104545389577
 7       1101       250        2.8388    0.5647   5.0266    23.7476     0b1111111101111111    20190422T104545432379
 8        569       250        2.8277    0.1315  21.5030    23.7159       0b00000001000000    20190422T104545475322
 9       1096       250        2.8286    0.5596   5.0547    23.7476      0b101010101110111    20190422T104545518076
10        571       250        2.8391    0.1325  21.4274    23.7159      0b101000101000001    20190422T104545561010
11       1100       250        2.8288    0.5635   5.0200    23.7159     0b1111011101111111    20190422T104545603858
12        569       250        2.8223    0.1295  21.7934    23.7159       0b00000001000000    20190422T104545646734
13       1097       250        2.8157    0.5578   5.0484    23.7476     0b1101011101110111    20190422T104545689608
14        570       250        2.8176    0.1291  21.8278    23.7159       0b01000101000001    20190422T104545732476
15       1096       250        2.8237    0.5617   5.0267    23.7159      0b101010101110111    20190422T104545775234
