Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7729      0.57        1.25    0.060700     0.025     0.063    78.631    25.269    0b1111    20181016T160858747782
  120      -4.5763      0.00        0.00    0.057813     0.000     0.000    79.157    25.269    0b1111    20181016T160859708144
  110      -4.1938      0.00        0.00    0.052306     0.019     0.063    80.177    25.269    0b1111    20181016T160900663234
  100      -3.8125      0.00        0.00    0.046750     0.000     0.000    81.551    25.269    0b1111    20181016T160901617324
   90      -3.4325      0.00        0.00    0.041250     0.000     0.000    83.212    25.269    0b1111    20181016T160902573949
   80      -3.0513      0.00        0.00    0.035744     0.019     0.063    85.365    25.301    0b1111    20181016T160903531060
   70      -2.6700      0.00        0.00    0.030244     0.019     0.063    88.283    25.301    0b1111    20181016T160904487035
   60      -2.2862      0.00        0.00    0.024688     0.000     0.000    92.608    25.269    0b1111    20181016T160905443140
   50      -1.9050      0.00        0.00    0.019194     0.019     0.062    99.251    25.269    0b1111    20181016T160906398505
   40      -1.5237      0.00        0.00    0.013738     0.025     0.063   110.919    25.238    0b1111    20181016T160907353983
   30      -1.1425      0.00        0.00    0.008250     0.000     0.000   138.485    25.269    0b1111    20181016T160908311471
   20      -0.7602      0.50        1.25    0.002819     0.019     0.063   269.712    25.269    0b1111    20181016T160909267548
   10      -0.3800      0.00        0.00    0.000000     0.000     0.000     1.000    25.269    0b1111    20181016T160910224685
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.269    0b1111    20181016T160911180838
