Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.23866     4.37500     23.87445      30.69119     32.68865    0b1111111111111111    20190910T165648190422
 2.23861     4.37583     23.87445      30.65948     32.72036    0b1111111111111111    20190910T165648616164
 2.23861     4.37500     23.90615      30.65948     32.68865    0b1111111111111111    20190910T165649039386
 2.23861     4.37583     23.87445      30.69119     32.72036    0b1111111111111111    20190910T165649463745
 2.23856     4.37500     23.87445      30.69119     32.72036    0b1111111111111111    20190910T165649886755
 2.23861     4.37667     23.87445      30.69119     32.75206    0b1111111111111111    20190910T165650305367
 2.23856     4.37333     23.93786      30.69119     32.72036    0b1111111111111111    20190910T165650728263
 2.23856     4.37667     23.93786      30.69119     32.72036    0b1111111111111111    20190910T165651151981
 2.23870     4.37500     24.54027      30.69119     32.72036    0b1111111111111111    20190910T165651575495
 2.23898     4.37667     25.84020      30.69119     32.75206    0b1111111111111111    20190910T165651999753
 2.23931     4.37750     26.85479      30.72289     32.78377    0b1111111111111111    20190910T165652420647
 2.23978     4.37667     28.40837      30.69119     32.75206    0b1111111111111111    20190910T165652845358
 2.24025     4.37750     29.74001      30.72289     32.78377    0b1111111111111111    20190910T165653267976
 2.24077     4.37833     31.23018      30.72289     32.78377    0b1111111111111111    20190910T165653691978
 2.24128     4.37917     32.81547      30.72289     32.78377    0b1111111111111111    20190910T165654115713
 2.24170     4.38000     34.65441      30.69119     32.75206    0b1111111111111111    20190910T165654536164
 2.24208     4.38083     36.55675      30.72289     32.78377    0b1111111111111111    20190910T165654957200
 2.24269     4.38333     38.45910      30.72289     32.81547    0b1111111111111111    20190910T165655380211
 2.24292     4.38417     40.32974      30.72289     32.78377    0b1111111111111111    20190910T165655802537
 2.24339     4.38250     42.26379      30.72289     32.81547    0b1111111111111111    20190910T165656226209
 2.24381     4.38500     43.84908      30.72289     32.81547    0b1111111111111111    20190910T165656648114
 2.24409     4.38417     45.18072      30.72289     32.81547    0b1111111111111111    20190910T165657073424
 2.24442     4.38917     46.41725      30.69119     32.81547    0b1111111111111111    20190910T165657496295
 2.24484     4.38500     47.65377      30.72289     32.81547    0b1111111111111111    20190910T165657918157
 2.24498     4.38667     48.89030      30.72289     32.81547    0b1111111111111111    20190910T165658341270
 2.24536     4.38500     50.09512      30.69119     32.84718    0b1111111111111111    20190910T165658764439
 2.24564     4.38583     51.45847      30.72289     32.81547    0b1111111111111111    20190910T165659187136
 2.24597     4.38750     52.72670      30.72289     32.81547    0b1111111111111111    20190910T165659611221
 2.24616     4.38750     53.80469      30.72289     32.84718    0b1111111111111111    20190910T165700033135
 2.24639     4.38833     55.00951      30.72289     32.84718    0b1111111111111111    20190910T165700455363
 2.24667     4.38667     56.05580      30.72289     32.84718    0b1111111111111111    20190910T165700879059
 2.24691     4.38917     56.97527      30.72289     32.84718    0b1111111111111111    20190910T165701300722
 2.24714     4.38833     57.98985      30.69119     32.87888    0b1111111111111111    20190910T165701724479
 2.24747     4.39000     58.68738      30.72289     32.84718    0b1111111111111111    20190910T165702147963
 2.24752     4.39167     59.35320      30.75460     32.84718    0b1111111111111111    20190910T165702570930
 2.24789     4.39167     59.98732      30.72289     32.84718    0b1111111111111111    20190910T165702994133
 2.24798     4.39417     60.71655      30.72289     32.87888    0b1111111111111111    20190910T165703414667
 2.24817     4.39333     61.22384      30.75460     32.87888    0b1111111111111111    20190910T165703837934
 2.24845     4.39500     61.85796      30.72289     32.87888    0b1111111111111111    20190910T165704262298
 2.24859     4.39250     62.52378      30.72289     32.87888    0b1111111111111111    20190910T165704685633
 2.24887     4.39167     62.99937      30.75460     32.91059    0b1111111111111111    20190910T165705110289
 2.24892     4.39417     63.69689      30.75460     32.87888    0b1111111111111111    20190910T165705531281
 2.24920     4.39333     64.39442      30.72289     32.87888    0b1111111111111111    20190910T165705956625
 2.24944     4.39250     64.99683      30.72289     32.87888    0b1111111111111111    20190910T165706378282
 2.24953     4.39583     65.40900      30.72289     32.87888    0b1111111111111111    20190910T165706798761
 2.24962     4.39417     65.88459      30.72289     32.91059    0b1111111111111111    20190910T165707221843
 2.24991     4.39500     66.32847      30.75460     32.87888    0b1111111111111111    20190910T165707642274
 0.97795     1.36083     66.89918      30.75460     32.87888    0b1111111111111111    20190910T165708066998
 0.00000    -0.03167     67.31135      30.75460     32.91059    0b1111111111111111    20190910T165708490699
