Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7679      0.57        1.25    0.053238     0.025     0.063    89.559    30.342       0b0    20190611T111342232381
  120      -4.5875      0.00        0.00    0.051312     0.000     0.000    89.403    30.342       0b0    20190611T111343193257
  110      -4.2030      0.61        1.25    0.047300     0.025     0.063    88.858    30.342       0b0    20190611T111344154862
  100      -3.8200      0.00        0.00    0.043250     0.000     0.000    88.324    30.374       0b0    20190611T111345110182
   90      -3.4375      0.00        0.00    0.039250     0.000     0.000    87.580    30.374       0b0    20190611T111346067167
   80      -3.0539      0.38        1.25    0.035194     0.019     0.063    86.773    30.342       0b0    20190611T111347024409
   70      -2.6713      0.00        0.00    0.031187     0.000     0.000    85.651    30.342       0b0    20190611T111347982761
   60      -2.2862      0.00        0.00    0.027125     0.000     0.000    84.286    30.342       0b0    20190611T111348943334
   50      -1.9025      0.00        0.00    0.023125     0.000     0.000    82.270    30.342       0b0    20190611T111349901509
   40      -1.5200      0.00        0.00    0.019125     0.000     0.000    79.477    30.342       0b0    20190611T111350858363
   30      -1.1375      0.00        0.00    0.015063     0.000     0.000    75.519    30.342       0b0    20190611T111351819847
   20      -0.7550      0.00        0.00    0.011125     0.000     0.000    67.865    30.311       0b0    20190611T111352779978
   10      -0.3725      0.00        0.00    0.007063     0.000     0.000    52.743    30.311       0b0    20190611T111353736499
    0      -0.0000      0.00        0.00    0.003062     0.000     0.000    -0.000    30.311       0b0    20190611T111354694701
