Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7512      0.00        0.00    0.076750     0.000     0.000    61.906    24.001    0b1001    20190617T135003524988
  120      -4.5150      0.00        0.00    0.072725     0.031     0.063    62.083    24.033    0b1001    20190617T135004498519
  110      -4.1375      0.00        0.00    0.066375     0.000     0.000    62.335    24.033    0b1001    20190617T135005462843
  100      -3.7612      0.00        0.00    0.060063     0.000     0.000    62.622    24.065    0b1001    20190617T135006423584
   90      -3.3851      0.37        1.25    0.053750     0.000     0.000    62.979    24.033    0b1001    20190617T135007387067
   80      -3.0089      0.38        1.25    0.047438     0.000     0.000    63.428    24.065    0b1001    20190617T135008355581
   70      -2.6325      0.00        0.00    0.041125     0.000     0.000    64.012    24.065    0b1001    20190617T135009328588
   60      -2.2538      0.00        0.00    0.034813     0.000     0.000    64.740    24.065    0b1001    20190617T135010293147
   50      -1.8775      0.00        0.00    0.028500     0.000     0.000    65.877    24.065    0b1001    20190617T135011257886
   40      -1.5013      0.00        0.00    0.022188     0.000     0.000    67.662    24.096    0b1001    20190617T135012221149
   30      -1.1256      0.62        1.25    0.015906     0.031     0.063    70.766    24.065    0b1001    20190617T135013185227
   20      -0.7488      0.00        0.00    0.009687     0.000     0.000    77.290    24.065    0b1001    20190617T135014148702
   10      -0.3734      0.57        1.25    0.003375     0.000     0.000   110.630    24.096    0b1001    20190617T135015108659
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.096    0b1001    20190617T135016074782
