Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.061375     0.000     0.000    77.739    31.420     0b111    20190611T140122404352
  120      -4.4612      0.00        0.00    0.057187     0.000     0.000    78.011    31.389     0b111    20190611T140123363559
  110      -4.0877      0.50        1.25    0.052125     0.000     0.000    78.422    31.420     0b111    20190611T140124320997
  100      -3.7163      0.00        0.00    0.047063     0.000     0.000    78.964    31.420     0b111    20190611T140125280653
   90      -3.3439      0.38        1.25    0.042063     0.000     0.000    79.498    31.452     0b111    20190611T140126237226
   80      -2.9720      0.61        1.25    0.037000     0.000     0.000    80.324    31.420     0b111    20190611T140127197013
   70      -2.5994      0.63        1.25    0.031981     0.029     0.063    81.278    31.420     0b111    20190611T140128156956
   60      -2.2250      0.00        0.00    0.026913     0.031     0.063    82.675    31.420     0b111    20190611T140129116986
   50      -1.8538      0.00        0.00    0.021875     0.000     0.000    84.743    31.420     0b111    20190611T140130076698
   40      -1.4825      0.00        0.00    0.016875     0.000     0.000    87.852    31.420     0b111    20190611T140131037158
   30      -1.1113      0.00        0.00    0.011844     0.031     0.063    93.826    31.420     0b111    20190611T140131996425
   20      -0.7392      0.61        1.25    0.006875     0.000     0.000   107.527    31.389     0b111    20190611T140132955625
   10      -0.3687      0.00        0.00    0.001875     0.000     0.000   196.667    31.420     0b111    20190611T140133915404
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    31.420     0b111    20190611T140134873886
