Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.056125     0.000     0.000    85.212    25.555       0b0    20190614T165741704717
  120      -4.6332      0.61        1.25    0.054500     0.000     0.000    85.014    25.555       0b0    20190614T165742672634
  110      -4.2457      0.61        1.25    0.050431     0.019     0.063    84.189    25.555       0b0    20190614T165743636148
  100      -3.8589      0.37        1.25    0.046312     0.000     0.000    83.323    25.555       0b0    20190614T165744601148
   90      -3.4737      0.00        0.00    0.042238     0.025     0.062    82.243    25.555       0b0    20190614T165745564747
   80      -3.0875      0.00        0.00    0.038131     0.019     0.062    80.970    25.555       0b0    20190614T165746529857
   70      -2.7002      0.50        1.25    0.034063     0.000     0.000    79.273    25.555       0b0    20190614T165747491932
   60      -2.3121      0.57        1.25    0.029937     0.000     0.000    77.232    25.555       0b0    20190614T165748454948
   50      -1.9263      0.00        0.00    0.025875     0.000     0.000    74.444    25.555       0b0    20190614T165749423043
   40      -1.5404      0.57        1.25    0.021813     0.000     0.000    70.619    25.523       0b0    20190614T165750389547
   30      -1.1550      0.00        0.00    0.017725     0.031     0.062    65.162    25.523       0b0    20190614T165751353049
   20      -0.7687      0.00        0.00    0.013688     0.000     0.000    56.164    25.523       0b0    20190614T165752314264
   10      -0.3838      0.00        0.00    0.009625     0.000     0.000    39.870    25.523       0b0    20190614T165753279775
    0      -0.0000      0.00        0.00    0.005562     0.000     0.000    -0.000    25.491       0b0    20190614T165754241873
