Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.23406     4.36000     22.25745      29.35954     31.10336    0b1111111111111111    20190624T112708885857
 2.23402     4.35917     22.28916      29.39125     31.13507    0b1111111111111111    20190624T112709311228
 2.23402     4.35917     22.28916      29.35954     31.10336    0b1111111111111111    20190624T112709736470
 2.23406     4.35750     22.28916      29.39125     31.10336    0b1111111111111111    20190624T112710159868
 2.23406     4.36083     22.41598      29.39125     31.13507    0b1111111111111111    20190624T112710583228
 2.23434     4.35917     23.20862      29.39125     31.13507    0b1111111111111111    20190624T112711003051
 2.23472     4.35917     24.76221      29.39125     31.13507    0b1111111111111111    20190624T112711427468
 2.23514     4.36000     26.41091      29.39125     31.13507    0b1111111111111111    20190624T112711851335
 2.23580     4.36250     28.40837      29.39125     31.13507    0b1111111111111111    20190624T112712273945
 2.23645     4.36333     30.84971      29.42295     31.16677    0b1111111111111111    20190624T112712696571
 2.23697     4.36417     33.06912      29.42295     31.16677    0b1111111111111111    20190624T112713117771
 2.23767     4.36333     35.60558      29.42295     31.13507    0b1111111111111111    20190624T112713541432
 2.23828     4.36500     38.01522      29.39125     31.16677    0b1111111111111111    20190624T112713966123
 2.23884     4.36667     40.29803      29.42295     31.16677    0b1111111111111111    20190624T112714391784
 2.23931     4.36750     41.94673      29.39125     31.16677    0b1111111111111111    20190624T112714818058
 2.23988     4.37167     43.43691      29.42295     31.16677    0b1111111111111111    20190624T112715241140
 2.24034     4.37000     44.76855      29.42295     31.16677    0b1111111111111111    20190624T112715665927
 2.24086     4.37083     45.56119      29.42295     31.19848    0b1111111111111111    20190624T112716089885
 2.24114     4.37000     46.92454      29.42295     31.19848    0b1111111111111111    20190624T112716513657
 2.24152     4.37000     47.93912      29.45466     31.19848    0b1111111111111111    20190624T112716938455
 2.24198     4.37167     48.89030      29.42295     31.16677    0b1111111111111111    20190624T112717361707
 2.24241     4.37333     50.06341      29.42295     31.19848    0b1111111111111111    20190624T112717787120
 2.24278     4.37500     51.07800      29.42295     31.16677    0b1111111111111111    20190624T112718209750
 2.24311     4.37417     52.28282      29.45466     31.16677    0b1111111111111111    20190624T112718633688
 2.24339     4.37667     53.13887      29.42295     31.19848    0b1111111111111111    20190624T112719057346
 2.24372     4.37833     53.77299      29.42295     31.19848    0b1111111111111111    20190624T112719480380
 2.24405     4.37833     54.50222      29.42295     31.19848    0b1111111111111111    20190624T112719902577
 2.24438     4.37833     55.58022      29.45466     31.19848    0b1111111111111111    20190624T112720324674
 2.24466     4.37750     55.96068      29.42295     31.19848    0b1111111111111111    20190624T112720747828
 2.24475     4.37833     56.34115      29.42295     31.19848    0b1111111111111111    20190624T112721170537
 2.24484     4.37833     55.99239      29.45466     31.19848    0b1111111111111111    20190624T112721594300
 2.24484     4.37833     55.54851      29.45466     31.19848    0b1111111111111111    20190624T112722017522
 2.24498     4.37833     56.34115      29.42295     31.19848    0b1111111111111111    20190624T112722441292
 2.24503     4.38000     58.71909      29.45466     31.19848    0b1111111111111111    20190624T112722864762
 2.24531     4.37917     59.38491      29.42295     31.19848    0b1111111111111111    20190624T112723284283
 2.24564     4.38000     59.57514      29.45466     31.19848    0b1111111111111111    20190624T112723709547
 2.24592     4.38083     60.81167      29.42295     31.23018    0b1111111111111111    20190624T112724132381
 2.24606     4.38250     61.63602      29.45466     31.19848    0b1111111111111111    20190624T112724557880
 2.24625     4.38333     62.30184      29.45466     31.19848    0b1111111111111111    20190624T112724984493
 2.24644     4.38417     62.71401      29.45466     31.23018    0b1111111111111111    20190624T112725410144
 2.24662     4.38417     62.71401      29.45466     31.19848    0b1111111111111111    20190624T112725834724
 2.24667     4.38333     61.98478      29.45466     31.19848    0b1111111111111111    20190624T112726254719
 2.24691     4.38250     61.60431      29.42295     31.23018    0b1111111111111111    20190624T112726679089
 2.24695     4.38250     62.04819      29.45466     31.23018    0b1111111111111111    20190624T112727103205
 2.24714     4.38333     61.98478      29.45466     31.23018    0b1111111111111111    20190624T112727527608
 2.24733     4.38250     62.30184      29.45466     31.23018    0b1111111111111111    20190624T112727952687
 2.24742     4.38167     62.55549      29.45466     31.23018    0b1111111111111111    20190624T112728375682
 2.24761     4.38333     62.74572      29.45466     31.23018    0b1111111111111111    20190624T112728801198
 2.24775     4.38417     62.36525      29.45466     31.23018    0b1111111111111111    20190624T112729223206
 2.24784     4.38583     62.33354      29.45466     31.23018    0b1111111111111111    20190624T112729648349
 2.24794     4.38583     61.82625      29.45466     31.23018    0b1111111111111111    20190624T112730073154
 2.24808     4.38500     61.69943      29.45466     31.23018    0b1111111111111111    20190624T112730495527
 2.24817     4.38583     62.17502      29.45466     31.19848    0b1111111111111111    20190624T112730919928
 2.24817     4.38667     63.72860      29.42295     31.23018    0b1111111111111111    20190624T112731343513
 0.41766     0.75250     65.34559      29.45466     31.26189    0b1111111111111111    20190624T112731768391
 0.00000    -0.04083     66.23335      29.48637     31.23018    0b1111111111111111    20190624T112732192529
