Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.047688     0.000     0.000   100.288    24.382       0b0    20190417T122313621607
  120      -4.5250      0.00        0.00    0.044944     0.019     0.062   100.681    24.382       0b0    20190417T122314577479
  110      -4.1463      0.00        0.00    0.041000     0.000     0.000   101.128    24.382       0b0    20190417T122315531568
  100      -3.7687      0.00        0.00    0.037037     0.031     0.063   101.755    24.350       0b0    20190417T122316486591
   90      -3.3913      0.00        0.00    0.033063     0.000     0.000   102.571    24.350       0b0    20190417T122317442952
   80      -3.0138      0.00        0.00    0.029125     0.000     0.000   103.476    24.350       0b0    20190417T122318399686
   70      -2.6362      0.00        0.00    0.025188     0.000     0.000   104.665    20.292       0b0    20190417T122319354883
   60      -2.2551      0.38        1.25    0.021188     0.000     0.000   106.437    24.350       0b0    20190417T122320309365
   50      -1.8775      0.00        0.00    0.017250     0.000     0.000   108.841    24.350       0b0    20190417T122321264852
   40      -1.4992      0.61        1.25    0.013313     0.000     0.000   112.620    24.350       0b0    20190417T122322220713
   30      -1.1213      0.00        0.00    0.009375     0.000     0.000   119.600    24.350       0b0    20190417T122323176318
   20      -0.7438      0.00        0.00    0.005437     0.000     0.000   136.782    24.318       0b0    20190417T122324130189
   10      -0.3663      0.00        0.00    0.001506     0.019     0.063   243.154    24.350       0b0    20190417T122325083581
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.287       0b0    20190417T122326039442
