Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7715      0.50        1.25    0.082244     0.019     0.063    58.017    27.140    0b1001    20181008T145947099292
  120      -4.6613      0.00        0.00    0.080312     0.000     0.000    58.039    27.140    0b1001    20181008T145948151709
  110      -4.2718      0.61        1.25    0.073625     0.000     0.000    58.020    27.172    0b1001    20181008T145949203876
  100      -3.8829      0.57        1.25    0.067063     0.000     0.000    57.899    27.204    0b1001    20181008T145950254676
   90      -3.4950      0.00        0.00    0.060437     0.000     0.000    57.828    27.172    0b1001    20181008T145951307608
   80      -3.1062      0.00        0.00    0.053875     0.000     0.000    57.657    27.172    0b1001    20181008T145952359010
   70      -2.7173      0.50        1.25    0.047312     0.000     0.000    57.432    27.172    0b1001    20181008T145953411242
   60      -2.3263      0.00        0.00    0.040725     0.031     0.063    57.121    27.172    0b1001    20181008T145954464102
   50      -1.9374      0.37        1.25    0.034181     0.019     0.062    56.679    27.172    0b1001    20181008T145955516288
   40      -1.5488      0.00        0.00    0.027625     0.000     0.000    56.063    27.172    0b1001    20181008T145956571196
   30      -1.1600      0.00        0.00    0.021063     0.000     0.000    55.074    27.204    0b1001    20181008T145957622429
   20      -0.7713      0.00        0.00    0.014569     0.019     0.062    52.939    27.204    0b1001    20181008T145958674805
   10      -0.3838      0.00        0.00    0.008063     0.000     0.000    47.597    27.172    0b1001    20181008T145959728124
    0      -0.0000      0.00        0.00    0.001537     0.031     0.063    -0.000    27.172    0b1001    20181008T150000778098
