Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.059187     0.000     0.000    80.528    24.287     0b111    20190523T154433495728
  120      -4.5163      0.00        0.00    0.055688     0.000     0.000    81.100    24.287     0b111    20190523T154434454543
  110      -4.1388      0.00        0.00    0.050500     0.000     0.000    81.955    24.287     0b111    20190523T154435414442
  100      -3.7625      0.00        0.00    0.045250     0.000     0.000    83.149    24.255     0b111    20190523T154436374049
   90      -3.3874      0.38        1.25    0.040063     0.000     0.000    84.552    24.318     0b111    20190523T154437333935
   80      -3.0106      0.62        1.25    0.034875     0.000     0.000    86.326    24.287     0b111    20190523T154438291634
   70      -2.6337      0.00        0.00    0.029638     0.025     0.062    88.865    24.318     0b111    20190523T154439252477
   60      -2.2550      0.00        0.00    0.024438     0.000     0.000    92.276    24.318     0b111    20190523T154440210877
   50      -1.8788      0.00        0.00    0.019250     0.000     0.000    97.597    24.287     0b111    20190523T154441171345
   40      -1.5025      0.00        0.00    0.014056     0.019     0.062   106.892    24.318     0b111    20190523T154442125150
   30      -1.1263      0.00        0.00    0.008875     0.000     0.000   126.901    24.350     0b111    20190523T154443087573
   20      -0.7488      0.00        0.00    0.003687     0.000     0.000   203.051    24.318     0b111    20190523T154444047994
   10      -0.3725      0.00        0.00    0.000000     0.000     0.000     1.000    24.318     0b111    20190523T154445008655
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318     0b111    20190523T154445968412
