Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7437      0.00        0.00    0.072187     0.000     0.000    65.714    24.889    0b1001    20190531T143106702380
  120      -4.5738      0.00        0.00    0.069312     0.000     0.000    65.987    24.889    0b1001    20190531T143107661707
  110      -4.1912      0.00        0.00    0.062875     0.000     0.000    66.660    24.889    0b1001    20190531T143108620426
  100      -3.8100      0.00        0.00    0.056500     0.000     0.000    67.434    24.889    0b1001    20190531T143109581832
   90      -3.4299      0.38        1.25    0.050162     0.031     0.063    68.375    24.889    0b1001    20190531T143110540076
   80      -3.0486      0.38        1.25    0.043812     0.000     0.000    69.583    24.921    0b1001    20190531T143111501893
   70      -2.6666      0.57        1.25    0.037444     0.019     0.063    71.217    24.921    0b1001    20190531T143112460791
   60      -2.2828      0.50        1.25    0.031062     0.000     0.000    73.489    24.921    0b1001    20190531T143113416211
   50      -1.9013      0.00        0.00    0.024750     0.000     0.000    76.818    24.889    0b1001    20190531T143114372127
   40      -1.5200      0.00        0.00    0.018375     0.000     0.000    82.721    24.889    0b1001    20190531T143115332985
   30      -1.1387      0.00        0.00    0.012063     0.000     0.000    94.404    24.921    0b1001    20190531T143116297556
   20      -0.7575      0.00        0.00    0.005812     0.000     0.000   130.323    24.921    0b1001    20190531T143117259539
   10      -0.3768      0.61        1.25    0.000000     0.000     0.000     1.000    24.921    0b1001    20190531T143118214773
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.921    0b1001    20190531T143119171987
