Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.044312     0.000     0.000   107.842    24.033       0b0    20181011T164403193946
  120      -4.4495      0.61        1.25    0.040813     0.000     0.000   109.023    24.033       0b0    20181011T164404244430
  110      -4.0775      0.00        0.00    0.036875     0.000     0.000   110.576    24.033       0b0    20181011T164405294053
  100      -3.7062      0.00        0.00    0.032912     0.031     0.063   112.609    24.033       0b0    20181011T164406345661
   90      -3.3363      0.00        0.00    0.029000     0.000     0.000   115.043    24.033       0b0    20181011T164407395979
   80      -2.9650      0.00        0.00    0.025056     0.019     0.062   118.334    24.033       0b0    20181011T164408445830
   70      -2.5938      0.00        0.00    0.021125     0.000     0.000   122.781    24.033       0b0    20181011T164409497824
   60      -2.2200      0.00        0.00    0.017187     0.000     0.000   129.164    24.033       0b0    20181011T164410550704
   50      -1.8488      0.00        0.00    0.013250     0.000     0.000   139.528    24.033       0b0    20181011T164411602312
   40      -1.4788      0.00        0.00    0.009312     0.000     0.000   158.792    24.033       0b0    20181011T164412651941
   30      -1.1075      0.00        0.00    0.005394     0.029     0.063   205.330    24.033       0b0    20181011T164413704414
   20      -0.7362      0.00        0.00    0.001562     0.000     0.000   471.200    24.033       0b0    20181011T164414757272
   10      -0.3650      0.00        0.00    0.000000     0.000     0.000     1.000    24.033       0b0    20181011T164415808130
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.001       0b0    20181011T164416859363
