Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7772      0.50        1.25    0.071656     0.031     0.062    66.669    22.955    0b1001    20181017T125445088451
  120      -4.5825      0.00        0.00    0.068312     0.000     0.000    67.081    22.987    0b1001    20181017T125446043421
  110      -4.1991      0.57        1.25    0.061819     0.019     0.062    67.926    23.018    0b1001    20181017T125446996789
  100      -3.8175      0.00        0.00    0.055375     0.000     0.000    68.939    23.018    0b1001    20181017T125447949875
   90      -3.4363      0.00        0.00    0.048938     0.000     0.000    70.217    23.018    0b1001    20181017T125448906374
   80      -3.0538      0.00        0.00    0.042500     0.000     0.000    71.853    23.050    0b1001    20181017T125449861691
   70      -2.6713      0.00        0.00    0.036063     0.000     0.000    74.073    23.050    0b1001    20181017T125450819772
   60      -2.2875      0.00        0.00    0.029562     0.000     0.000    77.378    23.050    0b1001    20181017T125451776454
   50      -1.9051      0.37        1.25    0.023125     0.000     0.000    82.384    23.050    0b1001    20181017T125452733062
   40      -1.5237      0.00        0.00    0.016687     0.000     0.000    91.311    23.050    0b1001    20181017T125453688398
   30      -1.1416      0.57        1.25    0.010250     0.000     0.000   111.378    23.050    0b1001    20181017T125454645156
   20      -0.7600      0.00        0.00    0.003875     0.000     0.000   196.129    23.050    0b1001    20181017T125455599985
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    23.082    0b1001    20181017T125456553906
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.082    0b1001    20181017T125457509483
