Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7812      0.00        0.00    0.073938     0.000     0.000    64.666    23.684    0b1001    20190529T190831730011
  120      -4.5425      0.00        0.00    0.069819     0.019     0.062    65.061    23.716    0b1001    20190529T190832689323
  110      -4.1638      0.00        0.00    0.063431     0.019     0.063    65.642    23.748    0b1001    20190529T190833649207
  100      -3.7862      0.00        0.00    0.057000     0.000     0.000    66.425    23.779    0b1001    20190529T190834607569
   90      -3.4076      0.37        1.25    0.050600     0.031     0.063    67.344    23.779    0b1001    20190529T190835568678
   80      -3.0294      0.63        1.25    0.044187     0.000     0.000    68.557    23.748    0b1001    20190529T190836528432
   70      -2.6502      0.50        1.25    0.037800     0.025     0.063    70.112    23.779    0b1001    20190529T190837488055
   60      -2.2699      0.37        1.25    0.031375     0.000     0.000    72.347    23.748    0b1001    20190529T190838450783
   50      -1.8912      0.00        0.00    0.024987     0.025     0.063    75.688    23.779    0b1001    20190529T190839409473
   40      -1.5125      0.00        0.00    0.018613     0.025     0.062    81.263    23.779    0b1001    20190529T190840367941
   30      -1.1337      0.00        0.00    0.012231     0.029     0.063    92.693    23.779    0b1001    20190529T190841329444
   20      -0.7551      0.37        1.25    0.005937     0.000     0.000   127.179    23.779    0b1001    20190529T190842288447
   10      -0.3768      0.61        1.25    0.000000     0.000     0.000     1.000    23.779    0b1001    20190529T190843248155
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.779    0b1001    20190529T190844214566
