Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7450      0.00        0.00    0.081688     0.000     0.000    58.087    26.443    0b1001    20190604T164154911335
  120      -4.4988      0.00        0.00    0.077500     0.000     0.000    58.048    26.443    0b1001    20190604T164155870408
  110      -4.1225      0.00        0.00    0.071125     0.000     0.000    57.961    26.443    0b1001    20190604T164156831058
  100      -3.7477      0.50        1.25    0.064787     0.031     0.063    57.847    26.443    0b1001    20190604T164157791780
   90      -3.3738      0.00        0.00    0.058437     0.000     0.000    57.733    26.443    0b1001    20190604T164158750896
   80      -2.9988      0.00        0.00    0.052062     0.000     0.000    57.599    26.411    0b1001    20190604T164159706880
   70      -2.6238      0.00        0.00    0.045687     0.000     0.000    57.428    26.411    0b1001    20190604T164200667341
   60      -2.2462      0.00        0.00    0.039312     0.000     0.000    57.138    26.411    0b1001    20190604T164201627476
   50      -1.8713      0.00        0.00    0.032938     0.000     0.000    56.812    26.379    0b1001    20190604T164202583233
   40      -1.4963      0.00        0.00    0.026594     0.031     0.063    56.263    26.411    0b1001    20190604T164203538223
   30      -1.1213      0.00        0.00    0.020225     0.031     0.063    55.439    26.411    0b1001    20190604T164204499564
   20      -0.7462      0.00        0.00    0.013875     0.000     0.000    53.784    26.379    0b1001    20190604T164205460293
   10      -0.3712      0.00        0.00    0.007500     0.000     0.000    49.500    26.379    0b1001    20190604T164206420902
    0      -0.0000      0.00        0.00    0.001125     0.000     0.000    -0.000    26.379    0b1001    20190604T164207378863
