Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7155      0.61        1.25    0.076925     0.025     0.063    61.300    25.174    0b1001    20190604T152327409458
  120      -4.6737      0.00        0.00    0.076162     0.031     0.062    61.366    25.174    0b1001    20190604T152328375681
  110      -4.2837      0.00        0.00    0.069263     0.025     0.062    61.848    25.206    0b1001    20190604T152329345277
  100      -3.8950      0.00        0.00    0.062494     0.019     0.063    62.326    25.206    0b1001    20190604T152330311778
   90      -3.5068      0.61        1.25    0.055813     0.000     0.000    62.831    25.174    0b1001    20190604T152331283526
   80      -3.1175      0.00        0.00    0.049188     0.000     0.000    63.380    25.238    0b1001    20190604T152332247617
   70      -2.7288      0.00        0.00    0.042556     0.019     0.063    64.121    25.206    0b1001    20190604T152333213954
   60      -2.3375      0.00        0.00    0.035875     0.000     0.000    65.157    25.206    0b1001    20190604T152334175403
   50      -1.9474      0.37        1.25    0.029219     0.031     0.063    66.648    25.206    0b1001    20190604T152335135876
   40      -1.5575      0.00        0.00    0.022562     0.000     0.000    69.030    25.206    0b1001    20190604T152336099741
   30      -1.1675      0.00        0.00    0.015937     0.000     0.000    73.255    25.206    0b1001    20190604T152337058984
   20      -0.7775      0.00        0.00    0.009375     0.000     0.000    82.933    25.238    0b1001    20190604T152338019059
   10      -0.3878      0.50        1.25    0.002769     0.029     0.063   140.045    25.206    0b1001    20190604T152338978609
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.206    0b1001    20190604T152339934811
