Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7588      0.00        0.00    0.073438     0.000     0.000    64.800    24.572    0b1001    20190603T170136616370
  120      -4.6600      0.00        0.00    0.071750     0.000     0.000    64.948    24.572    0b1001    20190603T170137576714
  110      -4.2700      0.00        0.00    0.065187     0.000     0.000    65.503    24.572    0b1001    20190603T170138535484
  100      -3.8820      0.61        1.25    0.058619     0.019     0.063    66.225    24.604    0b1001    20190603T170139495626
   90      -3.4937      0.00        0.00    0.052062     0.000     0.000    67.107    24.572    0b1001    20190603T170140455212
   80      -3.1059      0.57        1.25    0.045500     0.000     0.000    68.261    24.604    0b1001    20190603T170141415299
   70      -2.7175      0.00        0.00    0.038956     0.029     0.063    69.758    24.604    0b1001    20190603T170142375798
   60      -2.3263      0.00        0.00    0.032375     0.000     0.000    71.853    24.635    0b1001    20190603T170143345403
   50      -1.9375      0.00        0.00    0.025869     0.019     0.063    74.897    24.635    0b1001    20190603T170144312294
   40      -1.5488      0.00        0.00    0.019313     0.000     0.000    80.194    24.604    0b1001    20190603T170145283779
   30      -1.1610      0.50        1.25    0.012813     0.000     0.000    90.615    24.604    0b1001    20190603T170146251889
   20      -0.7725      0.00        0.00    0.006313     0.000     0.000   122.376    24.604    0b1001    20190603T170147223139
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    24.635    0b1001    20190603T170148191485
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.604    0b1001    20190603T170149160729
