Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7730      0.61        1.25    0.048263     0.025     0.063    98.897    23.843       0b0    20190626T151011409950
  120      -4.4637      0.00        0.00    0.044963     0.031     0.062    99.277    23.811       0b0    20190626T151012374219
  110      -4.0905      0.61        1.25    0.041013     0.025     0.063    99.738    23.843       0b0    20190626T151013338767
  100      -3.7196      0.57        1.25    0.037113     0.025     0.063   100.226    23.874       0b0    20190626T151014303142
   90      -3.3487      0.00        0.00    0.033187     0.000     0.000   100.904    23.843       0b0    20190626T151015268011
   80      -2.9770      0.61        1.25    0.029250     0.000     0.000   101.778    23.811       0b0    20190626T151016234084
   70      -2.6050      0.00        0.00    0.025312     0.000     0.000   102.914    23.811       0b0    20190626T151017200148
   60      -2.2312      0.00        0.00    0.021375     0.000     0.000   104.386    23.811       0b0    20190626T151018163607
   50      -1.8600      0.00        0.00    0.017437     0.000     0.000   106.667    23.843       0b0    20190626T151019126958
   40      -1.4875      0.00        0.00    0.013500     0.000     0.000   110.185    23.811       0b0    20190626T151020094007
   30      -1.1163      0.00        0.00    0.009562     0.000     0.000   116.732    23.811       0b0    20190626T151021055669
   20      -0.7438      0.00        0.00    0.005687     0.000     0.000   130.769    23.811       0b0    20190626T151022022016
   10      -0.3725      0.00        0.00    0.001750     0.000     0.000   212.857    23.811       0b0    20190626T151022983265
    0      -0.0008      0.61        1.25    0.000000     0.000     0.000     1.000    23.811       0b0    20190626T151023949256
