Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8062      0.00        0.00    0.086187     0.000     0.000    55.765    23.367    0b1001    20190530T174925044713
  120      -4.7950      0.00        0.00    0.086000     0.000     0.000    55.756    23.399    0b1001    20190530T174926002026
  110      -4.5107      0.61        1.25    0.081125     0.000     0.000    55.602    23.399    0b1001    20190530T174926958138
  100      -4.1013      0.00        0.00    0.074162     0.031     0.063    55.301    23.431    0b1001    20190530T174927914867
   90      -3.6925      0.00        0.00    0.067219     0.031     0.063    54.933    23.399    0b1001    20190530T174928870519
   80      -3.2838      0.00        0.00    0.060306     0.019     0.063    54.451    23.431    0b1001    20190530T174929828875
   70      -2.8750      0.00        0.00    0.053369     0.019     0.063    53.870    23.399    0b1001    20190530T174930787236
   60      -2.4625      0.00        0.00    0.046375     0.000     0.000    53.100    23.399    0b1001    20190530T174931745066
   50      -2.0525      0.00        0.00    0.039438     0.000     0.000    52.044    23.399    0b1001    20190530T174932703309
   40      -1.6424      0.37        1.25    0.032500     0.000     0.000    50.535    23.431    0b1001    20190530T174933660540
   30      -1.2323      0.50        1.25    0.025562     0.000     0.000    48.205    23.399    0b1001    20190530T174934620934
   20      -0.8210      0.50        1.25    0.018638     0.025     0.063    44.051    23.399    0b1001    20190530T174935580304
   10      -0.4104      0.57        1.25    0.011700     0.025     0.063    35.075    23.431    0b1001    20190530T174936536905
    0      -0.0000      0.00        0.00    0.004750     0.000     0.000    -0.000    23.431    0b1001    20190530T174937494760
