Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.044125     0.000     0.000   108.300    24.952       0b0    20190606T155605776701
  120      -4.7500      0.00        0.00    0.043812     0.000     0.000   108.417    24.952       0b0    20190606T155606738090
  110      -4.3550      0.00        0.00    0.039563     0.000     0.000   110.079    24.921       0b0    20190606T155607697921
  100      -3.9588      0.00        0.00    0.035356     0.029     0.063   111.967    24.921       0b0    20190606T155608656431
   90      -3.5639      0.37        1.25    0.031125     0.000     0.000   114.502    24.921       0b0    20190606T155609614028
   80      -3.1687      0.00        0.00    0.026900     0.031     0.063   117.797    24.952       0b0    20190606T155610571764
   70      -2.7734      0.57        1.25    0.022687     0.000     0.000   122.242    24.921       0b0    20190606T155611531873
   60      -2.3750      0.00        0.00    0.018437     0.000     0.000   128.814    24.889       0b0    20190606T155612492607
   50      -1.9788      0.00        0.00    0.014244     0.019     0.063   138.921    24.889       0b0    20190606T155613450061
   40      -1.5827      0.50        1.25    0.010000     0.000     0.000   158.275    24.921       0b0    20190606T155614406664
   30      -1.1850      0.00        0.00    0.005812     0.000     0.000   203.871    24.921       0b0    20190606T155615365351
   20      -0.7900      0.00        0.00    0.001650     0.031     0.063   478.788    24.921       0b0    20190606T155616323926
   10      -0.3925      0.00        0.00    0.000000     0.000     0.000     1.000    24.889       0b0    20190606T155617282615
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.889       0b0    20190606T155618241350
