Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7624      0.37        1.25    0.051500     0.000     0.000    92.473    26.030       0b0    20190604T165128541289
  120      -4.4988      0.00        0.00    0.048700     0.025     0.063    92.377    26.094       0b0    20190604T165129500672
  110      -4.1225      0.00        0.00    0.044750     0.000     0.000    92.123    26.062       0b0    20190604T165130460928
  100      -3.7477      0.50        1.25    0.040750     0.000     0.000    91.969    26.062       0b0    20190604T165131415905
   90      -3.3738      0.00        0.00    0.036806     0.019     0.063    91.662    26.062       0b0    20190604T165132375832
   80      -2.9988      0.00        0.00    0.032813     0.000     0.000    91.390    26.094       0b0    20190604T165133334112
   70      -2.6238      0.00        0.00    0.028819     0.019     0.063    91.043    26.030       0b0    20190604T165134291803
   60      -2.2462      0.00        0.00    0.024825     0.025     0.063    90.483    26.094       0b0    20190604T165135257230
   50      -1.8713      0.00        0.00    0.020875     0.000     0.000    89.641    26.062       0b0    20190604T165136229363
   40      -1.4963      0.00        0.00    0.016881     0.019     0.063    88.634    26.062       0b0    20190604T165137198829
   30      -1.1213      0.00        0.00    0.012938     0.000     0.000    86.667    26.062       0b0    20190604T165138159996
   20      -0.7462      0.00        0.00    0.009000     0.000     0.000    82.917    26.062       0b0    20190604T165139122054
   10      -0.3712      0.00        0.00    0.005000     0.000     0.000    74.250    26.030       0b0    20190604T165140093672
    0      -0.0000      0.00        0.00    0.001031     0.031     0.063    -0.000    26.030       0b0    20190604T165141066016
