Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7714      0.37        1.25    0.064375     0.000     0.000    74.118    24.572    0b1111    20190606T153903674968
  120      -4.7490      0.50        1.25    0.064000     0.000     0.000    74.203    24.604    0b1111    20190606T153904636947
  110      -4.3545      0.61        1.25    0.058125     0.000     0.000    74.916    24.604    0b1111    20190606T153905599939
  100      -3.9588      0.00        0.00    0.052206     0.029     0.063    75.829    24.604    0b1111    20190606T153906559168
   90      -3.5637      0.00        0.00    0.046312     0.000     0.000    76.950    24.604    0b1111    20190606T153907518738
   80      -3.1687      0.00        0.00    0.040413     0.031     0.063    78.410    24.635    0b1111    20190606T153908477910
   70      -2.7726      0.38        1.25    0.034500     0.000     0.000    80.366    24.604    0b1111    20190606T153909437871
   60      -2.3750      0.00        0.00    0.028581     0.029     0.063    83.096    24.604    0b1111    20190606T153910397754
   50      -1.9788      0.00        0.00    0.022687     0.000     0.000    87.218    24.604    0b1111    20190606T153911354966
   40      -1.5829      0.57        1.25    0.016813     0.000     0.000    94.149    24.635    0b1111    20190606T153912316700
   30      -1.1850      0.00        0.00    0.010912     0.031     0.063   108.591    24.635    0b1111    20190606T153913273543
   20      -0.7900      0.00        0.00    0.005062     0.000     0.000   156.049    24.635    0b1111    20190606T153914233287
   10      -0.3925      0.00        0.00    0.000000     0.000     0.000     1.000    24.635    0b1111    20190606T153915195547
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.635    0b1111    20190606T153916167934
