Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7737      0.00        0.00    0.082000     0.000     0.000    58.216    24.065    0b1001    20190626T145814528585
  120      -4.5537      0.00        0.00    0.078250     0.000     0.000    58.195    24.065    0b1001    20190626T145815491958
  110      -4.1730      0.61        1.25    0.071813     0.000     0.000    58.110    24.065    0b1001    20190626T145816458929
  100      -3.7938      0.00        0.00    0.065431     0.019     0.063    57.981    24.065    0b1001    20190626T145817424663
   90      -3.4138      0.00        0.00    0.059000     0.000     0.000    57.860    24.065    0b1001    20190626T145818391396
   80      -3.0338      0.00        0.00    0.052625     0.000     0.000    57.648    24.065    0b1001    20190626T145819358138
   70      -2.6537      0.00        0.00    0.046194     0.019     0.062    57.448    24.065    0b1001    20190626T145820324626
   60      -2.2719      0.62        1.25    0.039813     0.000     0.000    57.064    24.065    0b1001    20190626T145821289979
   50      -1.8925      0.00        0.00    0.033438     0.000     0.000    56.598    24.065    0b1001    20190626T145822255105
   40      -1.5137      0.00        0.00    0.027062     0.000     0.000    55.935    24.096    0b1001    20190626T145823221669
   30      -1.1350      0.00        0.00    0.020712     0.031     0.063    54.798    24.065    0b1001    20190626T145824193588
   20      -0.7550      0.00        0.00    0.014412     0.031     0.062    52.385    24.096    0b1001    20190626T145825161507
   10      -0.3763      0.00        0.00    0.008063     0.000     0.000    46.667    24.065    0b1001    20190626T145826124647
    0      -0.0000      0.00        0.00    0.001750     0.000     0.000    -0.000    24.065    0b1001    20190626T145827089139
