Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7864      0.38        1.25    0.065937     0.000     0.000    72.590    24.096    0b1001    20190523T130023897496
  120      -4.6600      0.00        0.00    0.063775     0.031     0.063    73.069    24.160    0b1001    20190523T130024854207
  110      -4.2700      0.00        0.00    0.057250     0.000     0.000    74.585    24.128    0b1001    20190523T130025813446
  100      -3.8813      0.00        0.00    0.050687     0.000     0.000    76.572    24.160    0b1001    20190523T130026773073
   90      -3.4925      0.00        0.00    0.044125     0.000     0.000    79.150    24.192    0b1001    20190523T130027730564
   80      -3.1041      0.57        1.25    0.037619     0.019     0.063    82.515    24.192    0b1001    20190523T130028691901
   70      -2.7150      0.00        0.00    0.031062     0.000     0.000    87.404    24.192    0b1001    20190523T130029653174
   60      -2.3245      0.61        1.25    0.024500     0.000     0.000    94.878    24.192    0b1001    20190523T130030610224
   50      -1.9363      0.00        0.00    0.018000     0.000     0.000   107.569    24.192    0b1001    20190523T130031570335
   40      -1.5488      0.00        0.00    0.011500     0.000     0.000   134.674    24.192    0b1001    20190523T130032529378
   30      -1.1611      0.38        1.25    0.005000     0.000     0.000   232.225    24.192    0b1001    20190523T130033490097
   20      -0.7735      0.50        1.25    0.000000     0.000     0.000     1.000    24.192    0b1001    20190523T130034448081
   10      -0.3850      0.00        0.00    0.000000     0.000     0.000     1.000    24.223    0b1001    20190523T130035406942
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.192    0b1001    20190523T130036367804
