Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.063625     0.000     0.000    75.108    23.494    0b1111    20181005T171127433911
  120      -4.6375      0.00        0.00    0.061500     0.000     0.000    75.407    23.494    0b1111    20181005T171128484137
  110      -4.2500      0.00        0.00    0.055806     0.019     0.063    76.156    23.526    0b1111    20181005T171129533869
  100      -3.8631      0.62        1.25    0.050062     0.000     0.000    77.166    23.557    0b1111    20181005T171130583854
   90      -3.4768      0.61        1.25    0.044375     0.000     0.000    78.349    23.526    0b1111    20181005T171131633214
   80      -3.0900      0.00        0.00    0.038687     0.000     0.000    79.871    23.557    0b1111    20181005T171132682744
   70      -2.7029      0.57        1.25    0.032994     0.019     0.063    81.921    23.589    0b1111    20181005T171133732071
   60      -2.3137      0.00        0.00    0.027250     0.000     0.000    84.908    23.589    0b1111    20181005T171134783082
   50      -1.9275      0.00        0.00    0.021563     0.000     0.000    89.391    23.589    0b1111    20181005T171135832889
   40      -1.5413      0.00        0.00    0.015887     0.025     0.063    97.010    23.557    0b1111    20181005T171136884912
   30      -1.1554      0.57        1.25    0.010244     0.019     0.063   112.788    23.589    0b1111    20181005T171137936152
   20      -0.7690      0.50        1.25    0.004587     0.031     0.063   167.629    23.589    0b1111    20181005T171138986447
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    23.589    0b1111    20181005T171140036316
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.621    0b1111    20181005T171141088641
